Time (s),Velocity (m/s),Mass (kg)
164.7642149925232,1540.1464568582985,22220.236328125
164.88021421432495,1541.99402203261,22205.28125
165.02287769317627,1544.2133558756814,22187.333984375
165.13159799575806,1546.435153094586,22169.38671875
165.24761843681335,1548.6594141127594,22151.439453125
165.37061953544617,1550.8861406546685,22133.4921875
165.48814272880554,1553.1153348437988,22115.544921875
165.60614109039307,1555.3469996574051,22097.59765625
165.7231411933899,1557.5811373204117,22079.650390625
165.83414125442505,1559.4448083727507,22064.6953125
165.95314407348633,1561.6834816737235,22046.748046875
166.0735216140747,1563.9246329852758,22028.80078125
166.1845235824585,1566.1682635643158,22010.85546875
166.30652236938477,1568.4143761558307,21992.908203125
166.42752170562744,1570.6629698239683,21974.9609375
166.5445215702057,1572.9140491173234,21957.013671875
166.66852378845215,1575.1676161472435,21939.06640625
166.79752159118652,1577.4236745589822,21921.12109375
166.90952396392822,1579.6822220376512,21903.173828125
167.02752423286438,1581.9432615766184,21885.2265625
167.13952374458313,1584.206798259037,21867.279296875
167.24952149391174,1586.0949880219894,21852.322265625
167.3700189590454,1588.3631054977077,21834.375
167.4748363494873,1590.6337218090687,21816.427734375
167.600839138031,1592.9068407216457,21798.482421875
167.70683884620667,1594.423646193215,21786.51953125
167.81283736228943,1596.321218426076,21771.560546875
167.92383670806885,1598.6006042853307,21753.615234375
168.030837059021,1600.5020083860252,21738.658203125
168.14183712005615,1602.785997379374,21720.7109375
168.25258898735046,1604.6912427766497,21705.75390625
168.3715889453888,1606.9798418354699,21687.806640625
168.4815890789032,1609.2709590080713,21669.861328125
168.58958911895752,1611.1821493998925,21654.90625
168.70658922195435,1613.477889054109,21636.958984375
168.81258893013,1615.3929316416416,21622.001953125
168.92552065849304,1617.6932982646485,21604.056640625
169.0315225124359,1619.6122017688283,21589.099609375
169.1426682472229,1621.9172028663252,21571.154296875
169.24970078468323,1623.8399705011186,21556.197265625
169.36366939544678,1626.1496121902674,21538.25
169.46766924858093,1628.0762494728674,21523.294921875
169.58967304229736,1630.3905405031765,21505.34765625
169.70166850090027,1632.707370898184,21487.400390625
169.80667090415955,1634.6400009516883,21472.4453125
169.90966892242432,1636.5743960186044,21457.490234375
170.023672580719,1638.8980025685423,21439.54296875
170.12766981124878,1640.8362860590696,21424.5859375
170.232670545578,1642.7763394949714,21409.630859375
170.35051655769348,1645.1067398020846,21391.681640625
170.46021842956543,1647.439690446479,21373.736328125
170.5652186870575,1649.3857663915774,21358.78125
170.66921830177307,1651.3336176665848,21343.82421875
170.78222036361694,1653.6733804631237,21325.876953125
170.90221977233887,1656.0157018425637,21307.9296875
171.01958894729614,1657.9695928701008,21292.974609375
171.12811088562012,1660.3166096075079,21275.02734375
171.23310923576355,1662.2744136548301,21260.072265625
171.3441104888916,1664.62613003415,21242.125
171.45311045646667,1666.5878551808441,21227.169921875
171.5641086101532,1668.944281736075,21209.220703125
171.68662571907043,1671.303277654822,21191.275390625
171.79162621498108,1673.2710726952243,21176.3203125
171.9006233215332,1675.6347881480453,21158.373046875
172.02078700065613,1678.0010805236036,21140.42578125
172.123788356781,1679.9749599085867,21125.46875
172.2343144416809,1681.950632018704,21110.51171875
172.33992743492126,1684.3238014774142,21092.56640625
172.44292163848877,1686.3034183532711,21077.611328125
172.5509214401245,1688.2848323709738,21062.65625
172.69494223594666,1690.6649021909716,21044.70703125
172.80594873428345,1693.0475595620378,21026.759765625
172.90994215011597,1695.0350860530127,21011.8046875
173.03294277191162,1697.422498648431,20993.857421875
173.13994216918945,1699.8125064372261,20975.91015625
173.24694108963013,1701.8061621670493,20960.955078125
173.3549427986145,1703.8016225976594,20946.0
173.4689440727234,1706.1985597968815,20928.052734375
173.5739414691925,1708.1979967776538,20913.09765625
173.69094347953796,1710.5997103719408,20895.150390625
173.8059437274933,1713.0040309400288,20877.203125
173.92794275283813,1715.410961650111,20859.255859375
174.03194069862366,1717.418731614103,20844.30078125
174.14294290542603,1719.830450089548,20826.353515625
174.25094294548035,1721.8422131428174,20811.3984375
174.3649423122406,1724.258730354278,20793.44921875
174.47194409370422,1726.2744971410982,20778.494140625
174.5819435119629,1728.6958194915449,20760.546875
174.68894338607788,1730.6627056824468,20745.89453125
174.79396271705627,1732.5084041984353,20731.994140625
174.90294337272644,1734.4214509043754,20717.443359375
175.0074586868286,1735.7346565310654,20707.24609375
175.11345911026,1736.8670773642607,20698.2578125
175.22345876693726,1738.0774371352163,20688.451171875
175.33046007156372,1738.9735316036556,20681.02734375
175.44437193870544,1739.8786395300983,20673.279296875
175.54937171936035,1740.4971493674286,20667.732421875
175.6653733253479,1741.1275814687745,20661.8203125
175.77637147903442,1741.6732400684568,20656.47265625
175.89737129211426,1742.1311259432866,20651.712890625
176.01637196540833,1742.4890349028278,20647.62109375
176.12137246131897,1742.7230892059117,20644.63671875
176.24137234687805,1742.9508003214414,20641.416015625
176.3604757785797,1743.1320953425925,20638.5
176.46947741508484,1743.245230812974,20636.326171875
176.59147572517395,1743.332838344002,20634.0390625
176.70222663879395,1743.3765722137218,20632.041015625
176.80577278137207,1743.3883686752458,20630.54296875
176.92277193069458,1743.3782914966935,20628.908203125
177.04360961914062,1743.3416457204637,20627.44921875
177.14745664596558,1743.2903992584597,20626.373046875
177.2514612674713,1743.2223403738901,20625.41015625
177.37421536445618,1743.122821815071,20624.373046875
177.48380517959595,1743.0077316685197,20623.44140625
177.60280394554138,1742.887799483627,20622.544921875
177.71380352973938,1742.808033275185,20621.9453125
177.8324589729309,1742.6688306355775,20620.900390625
177.95145916938782,1742.5499260410938,20620.001953125
178.05473732948303,1742.4511149480186,20619.25390625
178.1734538078308,1742.3328659597887,20618.35546875
178.2940182685852,1742.2149669894065,20617.458984375
178.416020154953,1742.0974143173003,20616.560546875
178.53501844406128,1741.9338417439033,20615.962890625
178.65602207183838,1741.6566107593076,20615.962890625
178.77702069282532,1741.344858156649,20615.962890625
178.89501905441284,1740.9943442591766,20615.962890625
179.05602025985718,1740.6003231282002,20615.962890625
179.17501854896545,1740.1181525656878,20615.703125
179.29401898384094,1739.6210254992995,20615.703125
179.41091966629028,1739.2035980177948,20615.703125
179.519917011261,1738.703767338494,20615.703125
179.63891553878784,1738.2504923067681,20615.404296875
179.75591158866882,1737.7529489157046,20615.404296875
179.85991668701172,1737.33918963631,20615.404296875
179.97291564941406,1736.8437010094804,20615.404296875
180.07691645622253,1736.4316337845719,20615.404296875
180.20891499519348,1736.0203178880931,20615.404296875
180.32191705703735,1736.357351247924,20609.421875
180.42792320251465,1735.9477789697976,20609.421875
180.54491758346558,1735.4572311173945,20609.421875
180.6694257259369,1734.967714842482,20609.421875
180.78742504119873,1734.4792221399591,20609.421875
180.9034252166748,1733.9917388379283,20609.421875
181.0054326057434,1733.5862661046897,20609.421875
181.10842633247375,1733.1814828850822,20609.421875
181.22442603111267,1732.6966500982912,20609.421875
181.32842659950256,1732.2933764329543,20609.421875
181.44342517852783,1731.8103484925878,20609.421875
181.56742238998413,1731.3282975375025,20609.421875
181.67142796516418,1730.9273302522201,20609.421875
181.78341460227966,1730.4470550367757,20609.421875
181.89040803909302,1730.0475603488549,20609.421875
182.00640749931335,1729.5690444212576,20609.421875
182.11040782928467,1729.1710095824396,20609.421875
182.22941493988037,1728.694238042023,20609.421875
182.34541392326355,1728.218411741731,20609.421875
182.46430683135986,1727.7435263615469,20609.421875
182.58730721473694,1727.269577811074,20609.421875
182.70630884170532,1726.796562320133,20609.421875
182.82530856132507,1726.3244760399243,20609.421875
182.94530940055847,1725.8532908091158,20609.421875
183.06530857086182,1725.3829316725446,20609.421875
183.18430876731873,1724.9133953627163,20609.421875
183.3073079586029,1724.4446837929688,20609.421875
183.41330862045288,1724.0547221082718,20609.421875
183.53023767471313,1723.587527286508,20609.421875
183.6492395401001,1723.1211620730328,20609.421875
183.77324032783508,1722.6556280391806,20609.421875
183.87579441070557,1722.2683190812777,20609.421875
183.99531507492065,1721.8043127257276,20609.421875
184.11431527137756,1721.3411414859834,20609.421875
184.2313141822815,1720.8788065910906,20609.421875
184.3353147506714,1720.494167259758,20609.421875
184.4503207206726,1720.033368641928,20609.421875
184.5543143749237,1719.6500109836163,20609.421875
184.6713216304779,1719.1907521120575,20609.421875
184.7920424938202,1718.7323343236471,20609.421875
184.90903735160828,1718.2747584954873,20609.421875
185.02003693580627,1717.8940889679304,20609.421875
185.1302285194397,1717.438058606666,20609.421875
185.25222849845886,1716.9828722126729,20609.421875
185.37327075004578,1716.5285304417619,20609.421875
185.49127888679504,1716.075033774874,20609.421875
185.59628820419312,1715.7731725112844,20609.421875
185.71628832817078,1715.2458200604663,20609.421875
185.82929182052612,1714.7947207526713,20609.421875
185.9412989616394,1714.41945163661,20609.421875
186.06491088867188,1713.969905281499,20609.421875
186.18591117858887,1713.521206534787,20609.421875
186.3059115409851,1713.0733556023022,20609.421875
186.42791748046875,1712.6263528686115,20609.421875
186.53991150856018,1712.1801984839954,20609.421875
186.66291165351868,1711.7348927299695,20609.421875
186.7874050140381,1711.290435643891,20609.421875
186.90840530395508,1710.8468275315806,20609.421875
187.02140545845032,1710.4040684514964,20609.421875
187.14540433883667,1709.962158454955,20609.421875
187.2604043483734,1709.521097717734,20609.421875
187.36240482330322,1709.1541957586849,20609.421875
187.4662003517151,1708.7878836538569,20609.421875
187.57919430732727,1708.3490876703186,20609.421875
187.68720054626465,1707.9840731326633,20609.421875
187.8031952381134,1707.5468342255788,20609.421875
187.92720198631287,1707.1104446377176,20609.421875
188.04220008850098,1706.6749043535108,20609.421875
188.16719961166382,1706.240213278345,20609.421875
188.27919459342957,1705.8063713860204,20609.421875
188.40220284461975,1705.5176152368222,20609.421875
188.51719546318054,1705.013200079705,20609.421875
188.63520312309265,1704.5817638699434,20609.421875
188.7401933670044,1704.2228821321426,20609.421875
188.84392094612122,1703.8645899397918,20609.421875
188.95790362358093,1703.4354172914493,20609.421875
189.06090354919434,1703.0784217170801,20609.421875
189.1789035797119,1702.650804817998,20609.421875
189.29590344429016,1702.224036376195,20609.421875
189.4369146823883,1701.7981162402436,20609.421875
189.56090450286865,1701.302281159502,20609.421875
189.67795038223267,1700.8781981939217,20609.421875
189.79795002937317,1700.4549628367565,20609.421875
189.91995120048523,1700.032574740014,20609.421875
190.03595066070557,1699.6110337861587,20609.421875
190.15895199775696,1699.1903397945086,20609.421875
190.27395629882812,1698.7704925958913,20609.421875
190.38295125961304,1698.4212671024518,20609.421875
190.49649381637573,1698.002973002578,20609.421875
190.68755793571472,1697.6550415704187,20609.421875
190.80355787277222,1697.1689254430314,20609.421875
190.90927839279175,1696.8224049953292,20609.421875
191.02827858924866,1696.4073556592616,20609.421875
191.14966773986816,1695.9931514366322,20609.421875
191.2626690864563,1695.5797917056848,20609.421875
191.36467027664185,1695.2359698214202,20609.421875
191.46666955947876,1694.8927336220358,20609.421875
191.58172583580017,1694.481622720144,20609.421875
191.6887285709381,1694.139673662571,20609.421875
191.80773401260376,1693.7301064683159,20609.421875
191.92272758483887,1693.3213805409416,20609.421875
192.04572820663452,1692.9134953373618,20609.421875
192.15173482894897,1692.5742329112577,20609.421875
192.27039194107056,1692.167887833713,20609.421875
192.39121294021606,1691.7623821510065,20609.421875
192.50408172607422,1691.3577153618278,20609.421875
192.6300745010376,1690.953887099396,20609.421875
192.74707460403442,1690.5508968965855,20609.421875
192.86507439613342,1690.1487443660794,20609.421875
192.98807287216187,1689.7474291542308,20609.421875
193.10308074951172,1689.346950766198,20609.421875
193.22825598716736,1688.9473089612566,20609.421875
193.34625458717346,1688.548503261644,20609.421875
193.48626160621643,1688.216803668836,20609.421875
193.5882544517517,1687.7533990771046,20609.421875
193.6912558078766,1687.4230917301527,20609.421875
193.81025648117065,1687.0274882254876,20609.421875
193.91225504875183,1686.6984562416133,20609.421875
194.02828979492188,1686.3043826880994,20609.421875
194.1322898864746,1685.9766251369815,20609.421875
194.25601720809937,1685.5840804824602,20609.421875
194.37201833724976,1685.1923693681836,20609.421875
194.4950189590454,1684.8014916240054,20609.421875
194.60801768302917,1684.4114468900966,20609.421875
194.71502304077148,1684.0870457979495,20609.421875
194.83334827423096,1683.6985277148706,20609.421875
194.9565646648407,1683.310842007963,20609.421875
195.0750756263733,1682.9239884089754,20609.421875
195.1930730342865,1682.5379667502311,20609.421875
195.31470584869385,1682.1527767618607,20609.421875
195.4286983013153,1681.7684181518014,20609.421875
195.55169916152954,1681.3848908527164,20609.421875
195.66870522499084,1681.0021946178047,20609.421875
195.77170729637146,1680.6839156797416,20609.421875
195.87436079978943,1680.3662136342161,20609.421875
196.0020260810852,1680.049088342559,20609.421875
196.1230251789093,1679.6060815689636,20609.421875
196.24603724479675,1679.2272607410216,20609.421875
196.3670516014099,1678.849269804404,20609.421875
196.47903752326965,1678.472108608687,20609.421875
196.60503816604614,1678.0957769334732,20609.421875
196.7289538383484,1677.7202745936581,20609.421875
196.83896207809448,1677.3456014226347,20609.421875
196.94246625900269,1677.0340070042594,20609.421875
197.0654652118683,1676.6608535386422,20609.421875
197.18046641349792,1676.288528654298,20609.421875
197.3064727783203,1675.9170322691314,20609.421875
197.42147564888,1675.5463642092889,20609.421875
197.54408431053162,1675.1765243289722,20609.421875
197.65908360481262,1674.8075125968942,20609.421875
197.78408455848694,1674.4393290213932,20609.421875
197.90608644485474,1674.0719734582492,20609.421875
198.02708387374878,1673.705445909673,20609.421875
198.1430857181549,1673.339746282423,20609.421875
198.25808382034302,1672.9748745485645,20609.421875
198.3840832710266,1672.6108306207816,20609.421875
198.52009177207947,1672.3080930353453,20609.421875
198.6230845451355,1671.8852260450699,20609.421875
198.72908329963684,1671.5838679275078,20609.421875
198.84408450126648,1671.222996742318,20609.421875
198.96708464622498,1670.8629530990997,20609.421875
199.07108545303345,1670.5635487991613,20609.421875
199.1850848197937,1670.2050221648826,20609.421875
199.28908491134644,1669.906881975838,20609.421875
199.40809106826782,1669.5498720545083,20609.421875
199.5270848274231,1669.193689399601,20609.421875
199.6480906009674,1668.8383338813214,20609.421875
199.767085313797,1668.4838054077686,20609.421875
199.88908576965332,1668.1301038721758,20609.421875
200.00509071350098,1667.7772292589882,20609.421875
200.1300835609436,1667.4251814851834,20609.421875
200.24608516693115,1667.0739604961866,20609.421875
200.3710856437683,1666.7235661665513,20609.421875
200.4840531349182,1666.373998510498,20609.421875
200.59205269813538,1666.083323450487,20609.421875
200.7127993106842,1665.7352709413399,20609.421875
200.82679224014282,1665.3880448318666,20609.421875
200.9427924156189,1665.0416450225089,20609.421875
201.05479311943054,1664.7536097109873,20609.421875
201.16079306602478,1664.4661480418101,20609.421875
201.27925205230713,1664.121951282317,20609.421875
201.39925241470337,1663.778580512851,20609.421875
201.5162513256073,1663.4360355992692,20609.421875
201.62025332450867,1663.1512123540788,20609.421875
201.7382526397705,1662.8101813334192,20609.421875
201.8562536239624,1662.4699759017676,20609.421875
201.9592523574829,1662.187101984935,20609.421875
202.0742528438568,1661.8484098819583,20609.421875
202.21225214004517,1661.6793733897666,20609.421875
202.33425283432007,1661.2857570897852,20609.421875
202.4572525024414,1660.9492656314774,20609.421875
202.57225275039673,1660.613599158967,20609.421875
202.67426109313965,1660.3345072585748,20609.421875
202.80925345420837,1660.0003530432807,20609.421875
202.92468857765198,1659.6670234879073,20609.421875
203.0336890220642,1659.3345185358423,20609.421875
203.13550472259521,1659.058060782421,20609.421875
203.23747658729553,1658.782175536019,20609.421875
203.35847544670105,1658.4518687414447,20609.421875
203.4754776954651,1658.1223860077373,20609.421875
203.6114764213562,1657.8484464401533,20609.421875
203.7180905342102,1657.465892158768,20609.421875
203.84109687805176,1657.1388807819726,20609.421875
203.96409797668457,1656.812692843858,20609.421875
204.07809710502625,1656.4873282136248,20609.421875
204.20109105110168,1656.1627867901943,20609.421875
204.32009148597717,1655.8390683983444,20609.421875
204.43609261512756,1655.5161729061654,20609.421875
204.54208946228027,1655.2477217201447,20609.421875
204.66110801696777,1654.9263342130919,20609.421875
204.78510928153992,1654.6057689170552,20609.421875
204.90211486816406,1654.286025540542,20609.421875
205.0061113834381,1654.020200436701,20609.421875
205.11711835861206,1653.701963385263,20609.421875
205.225111246109,1653.4902615625215,20609.421875
205.34011697769165,1653.1206613260822,20609.421875
205.4431118965149,1652.857345150401,20609.421875
205.5646255016327,1652.5421177794867,20609.421875
205.67862391471863,1652.227710711794,20609.421875
205.7856261730194,1651.9663312389894,20609.421875
205.90162563323975,1651.6534273894385,20609.421875
206.0196259021759,1651.341343126608,20609.421875
206.1316249370575,1651.1337421944381,20609.421875
206.25693535804749,1650.7713167216234,20609.421875
206.37693548202515,1650.461553647144,20609.421875
206.49393606185913,1650.1526094264138,20609.421875
206.61593461036682,1649.8444838824307,20609.421875
206.73393535614014,1649.537176884307,20609.421875
206.83894109725952,1649.2817128002303,20609.421875
206.95393443107605,1648.975905998603,20609.421875
207.05893421173096,1648.721691902082,20609.421875
207.17894172668457,1648.4173847923241,20609.421875
207.29093527793884,1648.1138955246513,20609.421875
207.41393613815308,1647.8112238700812,20609.421875
207.51693558692932,1647.5596219463523,20609.421875
207.63593411445618,1647.2584489413273,20609.421875
207.75493454933167,1646.958093168113,20609.421875
207.8749418258667,1646.6585544829534,20609.421875
207.97894501686096,1646.4095629754536,20609.421875
208.09593653678894,1646.1115218193836,20609.421875
208.21394753456116,1645.8142973374422,20609.421875
208.3304479122162,1645.517889280844,20609.421875
208.43496918678284,1645.2715060444577,20609.421875
208.557963848114,1644.976594324185,20609.421875
208.66916632652283,1644.7314578327855,20609.421875
208.7901656627655,1644.4380417834761,20609.421875
208.90816473960876,1644.145441239619,20609.421875
209.02616620063782,1643.853655986905,20609.421875
209.14516711235046,1643.5626857880154,20609.421875
209.25216841697693,1643.3208330416162,20609.421875
209.36917400360107,1643.0313564646367,20609.421875
209.51620507240295,1642.7426941971983,20609.421875
209.6381652355194,1642.406950395688,20609.421875
209.75616669654846,1642.1200514724917,20609.421875
209.8611671924591,1641.8815904158846,20609.421875
209.97816514968872,1641.5961825278055,20609.421875
210.09516596794128,1641.3115874331613,20609.421875
210.22116684913635,1641.0278047707316,20609.421875
210.33716773986816,1640.7448342755265,20609.421875
210.4641671180725,1640.4626755549236,20609.421875
210.58116674423218,1640.1813281064533,20609.421875
210.69588088989258,1639.9007916075443,20609.421875
210.82088327407837,1639.6210659707754,20609.421875
210.93788075447083,1639.3421509401335,20609.421875
211.05487966537476,1639.0640461202013,20609.421875
211.18188071250916,1638.8790705691076,20609.421875
211.3106791973114,1638.5289229259693,20609.421875
211.42615795135498,1638.2972652822705,20609.421875
211.5313503742218,1638.1243333387226,20609.421875
211.6479251384735,1637.9389537275026,20609.421875
211.76393175125122,1637.7750552081397,20609.421875
211.8889262676239,1637.630113765216,20609.421875
212.00592398643494,1637.4934689535576,20609.421875
212.11892867088318,1637.3570265133967,20609.421875
212.22092533111572,1637.2434790064483,20609.421875
212.32692527770996,1637.130072061375,20609.421875
212.44192671775818,1636.9941691915194,20609.421875
212.5459270477295,1636.8810712988038,20609.421875
212.65992736816406,1636.745539369503,20609.421875
212.76392579078674,1636.6327506381504,20609.421875
212.86692476272583,1636.5201023368033,20609.421875
212.9799268245697,1636.3851099211915,20609.421875
213.0829267501831,1636.2727790637005,20609.421875
213.2076873779297,1636.1381658561131,20609.421875
213.32472276687622,1636.0037465974833,20609.421875
213.4296875,1635.8918850336322,20609.421875
213.53868627548218,1635.780164006142,20609.421875
213.64368724822998,1635.64629802139,20609.421875
213.7460196018219,1635.5348887716898,20609.421875
213.86632680892944,1635.4013796468118,20609.421875
213.98172426223755,1635.2680725857426,20609.421875
214.10769844055176,1635.134967825557,20609.421875
214.2225193977356,1635.0020654452444,20609.421875
214.32852864265442,1634.8914680085973,20609.421875
214.44739413261414,1634.7589366411808,20609.421875
214.56839752197266,1634.6266076131533,20609.421875
214.68843460083008,1634.5164874808654,20609.421875
214.80543994903564,1634.3625726814994,20609.421875
214.91144251823425,1634.252789708299,20609.421875
215.02389001846313,1634.1212354526508,20609.421875
215.14489078521729,1633.9898832454248,20609.421875
215.25189065933228,1633.8805779280808,20609.421875
215.37221837043762,1633.7495963313318,20609.421875
215.49121522903442,1633.6188171137933,20609.421875
215.60521936416626,1633.4882402235264,20609.421875
215.72321915626526,1633.3578657520081,20609.421875
215.86322665214539,1633.249374486723,20609.421875
215.9774308204651,1633.0977400512636,20609.421875
216.1014301776886,1632.9679717508789,20609.421875
216.2224314212799,1632.8384054266583,20609.421875
216.33746552467346,1632.7090412225039,20609.421875
216.44243836402893,1632.6013924318866,20609.421875
216.5591413974762,1632.4723989381966,20609.421875
216.6771433353424,1632.3436077470355,20609.421875
216.77915120124817,1632.2364361289228,20609.421875
216.88314604759216,1632.1294048803559,20609.421875
217.01415085792542,1632.001152768634,20609.421875
217.14115047454834,1631.8517980808645,20609.421875
217.25916004180908,1631.7239838253886,20609.421875
217.36415839195251,1631.6176263507934,20609.421875
217.47616028785706,1631.4901823061587,20609.421875
217.604159116745,1631.362940144514,20609.421875
217.72216081619263,1631.2359001603825,20609.421875
217.8351812362671,1631.109062511263,20609.421875
217.94018054008484,1631.0035189383852,20609.421875
218.0581817626953,1630.8770520038838,20609.421875
218.16318273544312,1630.771816941346,20609.421875
218.28118109703064,1630.6457206294094,20609.421875
218.38425755500793,1630.5407943125076,20609.421875
218.49524092674255,1630.415068546398,20609.421875
218.600239276886,1630.3104507936666,20609.421875
218.7032389640808,1630.2059734768618,20609.421875
218.82511973381042,1630.0807864541105,20609.421875
218.93712091445923,1629.9558013917308,20609.421875
219.0551209449768,1629.8310181015604,20609.421875
219.16112089157104,1629.7271862241018,20609.421875
219.26412057876587,1629.6234945844703,20609.421875
219.3821210861206,1629.4992499709738,20609.421875
219.50012636184692,1629.375207033929,20609.421875
219.62512111663818,1629.2513659334768,20609.421875
219.72779989242554,1629.148319813361,20609.421875
219.84580755233765,1629.02484914245,20609.421875
219.9637999534607,1628.9015806432403,20609.421875
220.07466316223145,1628.7785145104945,20609.421875
220.18166422843933,1628.676113388306,20609.421875
220.30019283294678,1628.553417619526,20609.421875
220.41522192955017,1628.4309238739513,20609.421875
220.52321434020996,1628.3289995532725,20609.421875
220.6412353515625,1628.2068759229148,20609.421875
220.76424169540405,1628.0849540200097,20609.421875
220.87524318695068,1627.9632337432122,20609.421875
220.9782361984253,1627.8619549068624,20609.421875
221.0972363948822,1627.7406047587062,20609.421875
221.2022361755371,1627.6396343814326,20609.421875
221.31401181221008,1627.518654473823,20609.421875
221.4350221157074,1627.3978766466157,20609.421875
221.5390124320984,1627.297383002169,20609.421875
221.66301155090332,1627.1769755416283,20609.421875
221.77667474746704,1627.0567703268644,20609.421875
221.88168263435364,1626.9567531111063,20609.421875
222.00138449668884,1626.8369181628825,20609.421875
222.10440969467163,1626.737209440807,20609.421875
222.22339487075806,1626.617744603203,20609.421875
222.34239554405212,1626.498481523346,20609.421875
222.45998096466064,1626.3794199605481,20609.421875
222.580983877182,1626.2605600233446,20609.421875
222.70097374916077,1626.1419020041685,20609.421875
222.8209753036499,1626.0234460162199,20609.421875
222.92497301101685,1625.9248870334457,20609.421875
223.02998161315918,1625.8264684153796,20609.421875
223.13398218154907,1625.7085674221798,20609.421875
223.26598191261292,1625.59085198547,20609.421875
223.3759729862213,1625.4733386160985,20609.421875
223.48097491264343,1625.3755644250612,20609.421875
223.58497595787048,1625.277930455628,20609.421875
223.70397567749023,1625.1609553341982,20609.421875
223.81997752189636,1625.0441819034752,20609.421875
223.92499208450317,1624.947024483603,20609.421875
224.0339858531952,1624.8306209113923,20609.421875
224.16499423980713,1624.7144188520094,20609.421875
224.28399229049683,1624.5984183904302,20609.421875
224.40399146080017,1624.48261985792,20609.421875
224.52098679542542,1624.3670233682305,20609.421875
224.63799142837524,1624.251628932899,20609.421875
224.75605297088623,1624.1364364538192,20609.421875
224.86198544502258,1624.0405964509112,20609.421875
224.9813678264618,1623.9257738506612,20609.421875
225.08436512947083,1623.830242092073,20609.421875
225.1983721256256,1623.7157893640597,20609.421875
225.32537245750427,1623.6015380529861,20609.421875
225.43837141990662,1623.48748837152,20609.421875
225.54537224769592,1623.3926015008037,20609.421875
225.66637802124023,1623.2789216616256,20609.421875
225.78437757492065,1623.1654436529723,20609.421875
225.90537214279175,1623.0521676959775,20609.421875
226.01937222480774,1622.9390936737009,20609.421875
226.12409853935242,1622.8450190819278,20609.421875
226.24008297920227,1622.7323150142374,20609.421875
226.35607814788818,1622.6198126683146,20609.421875
226.46207809448242,1622.5262144938142,20609.421875
226.5780861377716,1622.4140819273232,20609.421875
226.68407702445984,1622.3207919693182,20609.421875
226.80159258842468,1622.2090290073916,20609.421875
226.9207317829132,1622.097467609198,20609.421875
227.0359194278717,1621.9861078222891,20609.421875
227.16094660758972,1621.8749498128802,20609.421875
227.27712869644165,1621.7639937722677,20609.421875
227.3985514640808,1621.6532395958175,20609.421875
227.50224351882935,1621.5610982811413,20609.421875
227.6172502040863,1621.4507139333784,20609.421875
227.7202799320221,1621.3588807351148,20609.421875
227.83925032615662,1621.2488660768145,20609.421875
227.94624996185303,1621.1573410733845,20609.421875
228.0652461051941,1621.0476962133785,20609.421875
228.17924547195435,1620.9564847864688,20609.421875
228.30324602127075,1620.8472206271897,20609.421875
228.40755486488342,1620.7563174827062,20609.421875
228.514554977417,1620.6474284594515,20609.421875
228.63155508041382,1620.5387270611097,20609.421875
228.74655485153198,1620.4302246271104,20609.421875
228.87455487251282,1620.3219238544748,20609.421875
228.99255466461182,1620.213824952113,20609.421875
229.11155319213867,1620.1059278567252,20609.421875
229.2325541973114,1619.9982322992762,20609.421875
229.34855437278748,1619.8907438966407,20609.421875
229.46756267547607,1619.783462475593,20609.421875
229.59455513954163,1619.6763714775193,20609.421875
229.7145619392395,1619.5694821962438,20609.421875
229.82655477523804,1619.4627946818518,20609.421875
229.93555283546448,1619.3740423319766,20609.421875
230.05656337738037,1619.267724514727,20609.421875
230.16955494880676,1619.1616084331558,20609.421875
230.29556345939636,1619.0557021956001,20609.421875
230.40855479240417,1618.9500030470742,20609.421875
230.52756071090698,1618.84450259079,20609.421875
230.63356113433838,1618.7567304620072,20609.421875
230.75587606430054,1618.6515884242888,20609.421875
230.87425255775452,1618.5466480255861,20609.421875
230.9874086380005,1618.4419092573582,20609.421875
231.093364238739,1618.3547809944203,20609.421875
231.21355891227722,1618.2504119096072,20609.421875
231.33055067062378,1618.1462444934016,20609.421875
231.45507383346558,1618.0422786712475,20609.421875
231.56807351112366,1617.938514365662,20609.421875
231.67508125305176,1617.852198008412,20609.421875
231.79607510566711,1617.7488031155206,20609.421875
231.90407347679138,1617.6627947382133,20609.421875
232.0080726146698,1617.5597692969802,20609.421875
232.1340730190277,1617.456945321834,20609.421875
232.25407361984253,1617.354322960542,20609.421875
232.37007355690002,1617.2519022507731,20609.421875
232.49507975578308,1617.1496915485905,20609.421875
232.60707354545593,1617.0476824438701,20609.421875
232.71107411384583,1616.962821682828,20609.421875
232.81508135795593,1616.878100781184,20609.421875
232.9350824356079,1616.7766207547863,20609.421875
233.05408263206482,1616.675342140252,20609.421875
233.17208218574524,1616.574264881757,20609.421875
233.2911102771759,1616.4733891438543,20609.421875
233.40910363197327,1616.3727148854093,20609.421875
233.51310276985168,1616.288973772583,20609.421875
233.62810492515564,1616.188669031729,20609.421875
233.73510932922363,1616.10523570281,20609.421875
233.85510182380676,1616.0053004289264,20609.421875
233.97310876846313,1615.905566864289,20609.421875
234.09011054039001,1615.8060348313368,20609.421875
234.20611095428467,1615.706704089001,20609.421875
234.31311655044556,1615.624082414522,20609.421875
234.41613245010376,1615.5416005660356,20609.421875
234.52613472938538,1615.4428070947104,20609.421875
234.63413190841675,1615.3606331651145,20609.421875
234.75613117218018,1615.2622090751672,20609.421875
